Random,ACHP,PHR,AWWGV,ALAP,ANPL,ARD,ADWR,PDMVG,ARL,AWWR,ADWV,PDMRG,row_index,beat_index,source_row_start,source_row_end,bar_index,beat_in_bar
R1,33.102786925740055,51.0589725081946,0.9645125288582154,1087.4363520858649,4.998900141915867,18.21005488923596,1.3276400161493045,36.177285868194886,17.439199684723263,3.1918881912979495,0.35136370774881887,41.559596309153065,14955.71052631579,149.0,14900.0,14999.0,38.0,2.0
R2,36.39981942491795,60.158365811672645,1.0636854154272348,1140.421362211738,3.9997939262426376,20.242938314093696,1.3166603242858859,14.979906489182675,19.388731228024156,4.5937606439445755,0.16017264131093278,28.64997783699488,14942.181818181818,149.0,14900.0,14999.0,38.0,2.0
R3,35.60216693998664,66.4532614154926,1.5126052408346753,1243.8633399073071,4.998137683693063,23.291638440012097,2.1611747682096807,17.649167830745036,23.21899871528755,6.876555483114477,0.26520754958108395,31.45670877608654,14949.689655172413,149.0,14900.0,14999.0,38.0,2.0
R1,45.90158229687076,53.04018206663835,1.5745760608808825,875.4997105974364,4.0004040385736594,14.935983133811302,0.8150294887889714,22.107197759809985,14.93433318669311,2.1366905850689437,0.34879754095428867,38.15365478526607,15046.131578947368,150.0,15000.0,15099.0,38.0,3.0
R2,40.89944689219063,51.742601637367656,1.2714336795351058,658.5184982547236,3.0006892641512644,14.233590615061823,0.6451571484627071,14.687841259145788,15.964073384457352,1.9124530148077152,0.18824870998692902,33.73623822678376,15049.714285714286,150.0,15000.0,15099.0,38.0,3.0
R3,36.59757638133058,55.890041024191476,1.0238826915594768,739.2551265895413,3.0002611728532127,13.84922353425192,0.4667771375174365,21.973701621918252,13.549675248385277,1.4468008980921931,0.2244908300432829,32.505416964135584,15053.962962962964,150.0,15000.0,15099.0,38.0,3.0
R1,45.902606728465955,53.04152037919827,1.5731674385202286,875.5021024082217,3.9998100031170027,14.937229842514077,0.8176954572978581,22.109360961827857,14.932902299497853,2.1342185898209842,0.3471095800086133,38.154183868448186,15148.666666666666,151.0,15100.0,15199.0,38.0,4.0
R2,40.89882770451535,51.74224813616497,1.2754716731584972,658.5171763093027,3.000123382206151,14.233947317034238,0.6450134920814736,14.685912801948257,15.964271284945932,1.913443675709801,0.18879940787955196,33.73391113631396,15141.933333333332,151.0,15100.0,15199.0,38.0,4.0
R3,36.59858767324441,55.88864881067918,1.0259117652133993,739.256114981474,3.000652185397599,13.852790281521026,0.46840209496185375,21.976092707513118,13.5466807887564,1.4421611141575479,0.22248494544698522,32.504237038693674,15158.857142857143,151.0,15100.0,15199.0,38.0,4.0
R1,45.901313912007105,53.04002378987895,1.5738326195634802,875.5021216016053,3.9992535709683987,14.936237285403402,0.8147686412074093,22.107043837346364,14.935476531530082,2.139452224645592,0.3455765226926775,38.15723235933288,15245.23076923077,152.0,15200.0,15299.0,39.0,1.0
R2,40.90041462873771,51.741539795577836,1.2721846937403152,658.5182375038866,2.998742089605723,14.233052037968411,0.6448857165942531,14.688938476768788,15.968580617997015,1.912091146339422,0.1897610543227282,33.73756714471988,15250.516129032258,152.0,15200.0,15299.0,39.0,1.0
R3,36.60146801562242,55.88978645372317,1.0228292659426759,739.253561271785,2.9988545580122064,13.84830519441129,0.46917835665842916,21.970481790483486,13.549172242140816,1.4446795103001693,0.22596634169588778,32.50352288748278,15251.348837209302,152.0,15200.0,15299.0,39.0,1.0
R1,45.90180580904889,53.042716272166004,1.5758009154258859,875.504746831104,3.999926302652932,14.938687565458741,0.8179341183100395,22.106317875771712,14.932792231594867,2.138647334212492,0.3461739890203576,38.15628069349892,15350.23076923077,153.0,15300.0,15399.0,39.0,2.0
R2,40.89607703561557,51.74062881358175,1.2719923322788476,658.516736998183,2.996381833204164,14.230905218836728,0.6475346530804338,14.69006277529986,15.96398045524026,1.9116627290600157,0.1862957130804365,33.733637831825504,15343.038461538461,153.0,15300.0,15399.0,39.0,2.0
R3,36.60182367771181,55.88985050104287,1.0213540528050535,739.2568166297086,2.999446517527914,13.84828165972165,0.467986974297887,21.972903678975058,13.549187595107524,1.4441790834009691,0.22667392527101224,32.501504495667206,15353.485714285714,153.0,15300.0,15399.0,39.0,2.0
R1,45.89933166463756,53.04282597943189,1.573581667523275,875.5028544183014,3.9989666702326785,14.937268205882422,0.8146759373437428,22.10759651565674,14.92965735060949,2.1359599364241064,0.34966370027196536,38.15373140317057,15444.0625,154.0,15400.0,15499.0,39.0,3.0
R2,40.90034976207612,51.74188599417776,1.271084330508073,658.5178975839725,3.0002111031152725,14.231294159254254,0.6464346499108304,14.68773134416344,15.968376769521985,1.9104691180074973,0.1841521671069212,33.73390295391744,15453.795454545454,154.0,15400.0,15499.0,39.0,3.0
R3,36.59991994009518,55.89516522109363,1.022007538443359,739.2570322981707,3.002163032707984,13.847741805788637,0.47199093196787123,21.96930478971961,13.54871110290365,1.4436944135875354,0.2240244967897892,32.503881679214864,15448.875,154.0,15400.0,15499.0,39.0,3.0
R1,45.901020238880456,53.041054461485714,1.5712011119320353,875.4988732301503,4.0004713250933435,14.935600589613179,0.8150041140105154,22.106062188862246,14.931445049734071,2.138791023104301,0.3477504189901908,38.15587271559466,15547.564102564103,155.0,15500.0,15599.0,39.0,4.0
R2,40.89554093555714,51.73961677338052,1.2720599521293539,658.5165345086953,2.999382903331595,14.232037500798622,0.6368858579587398,14.690073295208697,15.96701194384003,1.9139550986830034,0.18508482581144914,33.73149096239446,15545.85,155.0,15500.0,15599.0,39.0,4.0
R3,36.60018430028754,55.891097702140684,1.024497578764853,739.2542600322173,3.0000482360085536,13.851333948262566,0.46975381592793025,21.97222191936612,13.55114223460771,1.4455289506424753,0.22360949264702126,32.5017066430367,15553.121951219513,155.0,15500.0,15599.0,39.0,4.0
R1,45.899672025740834,53.03949258156511,1.572473701086572,875.5008847073547,3.998276595764002,14.938293820036286,0.8136932286503776,22.10897787089597,14.930218227259822,2.138178896989694,0.3488411933393779,38.15662232144073,15647.805555555555,156.0,15600.0,15699.0,40.0,1.0
R2,40.89880425372109,51.74289943106179,1.2700839698925062,658.5176952872687,2.9971634813680152,14.232670243105554,0.643921812366334,14.690096254685372,15.96739714989993,1.911302856996995,0.18859393857177228,33.73508076951173,15645.90625,156.0,15600.0,15699.0,40.0,1.0
R3,36.599900656810156,55.88967744031255,1.0223504271679058,739.2567045214228,3.003531274423917,13.846821661704867,0.46860980632036453,21.97410403033598,13.548367423766313,1.444598463448986,0.22589515714627703,32.502893737455196,15655.0,156.0,15600.0,15699.0,40.0,1.0
R1,45.897908220919525,53.040462016260484,1.5751927374881247,875.5008528694465,3.9975494587892624,14.936442531340631,0.8125870167634239,22.109352792296157,14.929970354241686,2.1361512575396846,0.3496625051538932,38.155706768322275,15746.939393939394,157.0,15700.0,15799.0,40.0,2.0
R2,40.8997614533444,51.734616548575545,1.2717575879704452,658.5193301315038,2.999239074135675,14.233553088006843,0.6437833481758534,14.689355798714326,15.964559967387947,1.9086873225873489,0.187425634599806,33.73738014387596,15750.85294117647,157.0,15700.0,15799.0,40.0,2.0
R3,36.59991800693151,55.88885835939963,1.023425782724097,739.2589566641477,3.002965646890827,13.850053467132808,0.47293996185022136,21.97379247079622,13.551157107012955,1.4477117131568333,0.22431352068551588,32.499786761992596,15750.666666666666,157.0,15700.0,15799.0,40.0,2.0
R1,45.90109098211045,53.04136583003242,1.5718399425907046,875.4997645330911,3.999996321005412,14.93836534715182,0.815654509943614,22.10685794421743,14.934275714738286,2.1364048343416413,0.3452344561446121,38.15253117520492,15859.57142857143,158.0,15800.0,15899.0,40.0,3.0
R2,40.90008527714161,51.738361340644204,1.2758442578677551,658.5170978492793,3.001287584474898,14.231539022314205,0.6452952561551675,14.689636139391373,15.965630512788909,1.9098559548171925,0.18837185568475318,33.73278762153543,15849.526315789473,158.0,15800.0,15899.0,40.0,3.0
R3,36.60047959803737,55.89026687546907,1.0228606869757413,739.2543368392471,2.997329777149924,13.848600683285964,0.46927773261531336,21.970736394394287,13.549914703972322,1.4460835101808254,0.22560039293134937,32.5039454443215,15844.317073170732,158.0,15800.0,15899.0,40.0,3.0
R1,45.90052960010197,53.04208278011839,1.5750046907990196,875.501059882444,3.9981225149092525,14.938062505386988,0.8152001775289308,22.107919636279576,14.933937366931573,2.1355163664182077,0.35078116811313015,38.15619109934013,15953.941176470587,159.0,15900.0,15999.0,40.0,4.0
R2,40.90038153168922,51.741888548505166,1.2710857975322494,658.5219943650434,3.0001407638572255,14.235678431324079,0.6452467577144679,14.694107736483529,15.963313662549055,1.9097655450428135,0.19061943056402308,33.734513793757564,15957.6,159.0,15900.0,15999.0,40.0,4.0
R3,36.59851188396256,55.88953670649014,1.0236655922735336,739.2565324096338,2.9997108838423387,13.849807226285415,0.4712522747252209,21.971454057940523,13.547322818191349,1.44536008367474,0.22506214331963673,32.505123418743516,15940.878048780487,159.0,15900.0,15999.0,40.0,4.0
R1,45.900242042212696,53.042172934884604,1.5721152601294626,875.5010995932853,4.0000435023088885,14.936136936949215,0.8144852451686689,22.108073119020645,14.931877569766934,2.133946943752253,0.34833639668899735,38.15445061968217,16050.918918918918,160.0,16000.0,16099.0,41.0,1.0
R2,40.901404982207204,51.74062954261381,1.2708833773282098,658.5162204903735,2.9968407519003506,14.233737838485201,0.6444458905099469,14.687327958940688,15.962499406214782,1.9094587914558365,0.18885050130766057,33.733340481295414,16047.5,160.0,16000.0,16099.0,41.0,1.0
R3,36.59859292898478,55.89158783284541,1.0253947414869446,739.2560862944231,2.9979999796698604,13.852461714110968,0.4714337652776672,21.97192434462415,13.548717214456364,1.4455322113927196,0.22179917172183647,32.50217103101729,16049.292682926829,160.0,16000.0,16099.0,41.0,1.0
R1,45.90002594954725,53.03742207787451,1.5736738632444214,875.5002322232323,4.000691786978089,14.935805706072278,0.8166359219563705,22.112113799463128,14.932812629406754,2.131790312764468,0.348893051263334,38.15484351514855,16151.171428571428,161.0,16100.0,16199.0,41.0,2.0
R2,40.900608013109036,51.73932058120294,1.2723819496441575,658.5174691923959,3.0033670243979675,14.232242664131855,0.6433609261765137,14.68841848602033,15.966077197118645,1.9107734929694777,0.1847022640447315,33.73844600985499,16156.666666666666,161.0,16100.0,16199.0,41.0,2.0
R3,36.60145908845856,55.890523157093675,1.0230518458115376,739.2584452715711,2.9996575174342754,13.850181512360656,0.4678224268939582,21.97023197695791,13.550553994775052,1.443204786859417,0.22540655956763764,32.5038484853682,16141.685714285713,161.0,16100.0,16199.0,41.0,2.0
R1,45.90126267749981,53.037778916081,1.57336437626327,875.5031071486798,3.9961737002784483,14.936009066025758,0.8143916024615915,22.107000112702366,14.931304234344816,2.133925053190994,0.3481685601664318,38.1531613201561,16246.275862068966,162.0,16200.0,16299.0,41.0,3.0
R2,40.90384376410161,51.73709034549152,1.2731892965958704,658.5213776994591,3.0000168542145524,14.231819511370942,0.6448513256565537,14.689759576331705,15.964052133422745,1.9146018796991577,0.18646750141674553,33.73439914505711,16250.473684210527,162.0,16200.0,16299.0,41.0,3.0
R3,36.598794610465625,55.8925870323137,1.0231057002330657,739.2553182052831,3.001988196645143,13.84740013880264,0.47241744654844414,21.969869396029072,13.550862058295031,1.4450341774271287,0.22590382553937835,32.50261754638575,16251.212121212122,162.0,16200.0,16299.0,41.0,3.0
R1,45.901274771799244,53.03860359511394,1.5757491492740123,875.4988940469815,4.000512976188044,14.936476104886934,0.8185812046758787,22.108868884290025,14.934279173543263,2.1364821642978797,0.34709683782327433,38.15693125906611,16349.108108108108,163.0,16300.0,16399.0,41.0,4.0
R2,40.89889222427187,51.74059876329159,1.2733816928933168,658.518284319946,3.001447219904743,14.234776085087884,0.6500432231498531,14.687650559527212,15.968335071827903,1.910674795028874,0.1888801615589875,33.73272984997308,16349.0,163.0,16300.0,16399.0,41.0,4.0
R3,36.60073470920283,55.8895004266099,1.0255509859886958,739.2578700483945,3.001955388066943,13.850083562453525,0.47214052727134503,21.9694616601492,13.551495817963023,1.4458411213931255,0.22052401668460692,32.50429025784527,16350.76923076923,163.0,16300.0,16399.0,41.0,4.0
R1,45.9050075811308,53.03862277358981,1.5750708159810556,875.4997831916073,4.002904230796347,14.936398018165248,0.8129831414025825,22.109163011284096,14.933212965079555,2.1343181621140754,0.34501768344838163,38.154839340358166,16447.516129032258,164.0,16400.0,16499.0,42.0,1.0
R2,40.898496789025884,51.73919547197699,1.2728484000791853,658.5198301770475,3.0002262279426097,14.23589709524879,0.6449201294076625,14.691221614768438,15.965976691737723,1.9132709051869243,0.1861019189182576,33.73569350169342,16450.355555555554,164.0,16400.0,16499.0,42.0,1.0
R3,36.601855040810996,55.894766084844626,1.0241083058898437,739.2516861694738,3.00059321362554,13.851660414559596,0.46866116498297145,21.970677218403964,13.549697054498006,1.4479022065200875,0.2249011693868899,32.50130571469416,16450.458333333332,164.0,16400.0,16499.0,42.0,1.0
R1,45.89747754157471,53.04242227987843,1.5720088403257397,875.4987434021431,4.0002211491114155,14.935901809677878,0.8146405529331738,22.110166808861823,14.931726664436729,2.138228789483668,0.3510878848128937,38.15491545178764,16546.35714285714,165.0,16500.0,16599.0,42.0,2.0
R2,40.89471731524039,51.73587061413626,1.272610503751933,658.5199798715583,3.0049341541064085,14.23091564227314,0.644838185594548,14.689234755267865,15.962349435586965,1.912398766286965,0.19031947109755062,33.73375697485641,16549.28125,165.0,16500.0,16599.0,42.0,2.0
R3,36.60330537733434,55.88716444033811,1.0257705233813748,739.2548971835242,2.999825877139762,13.84996127344714,0.4697225144507587,21.97387463837827,13.550784608437592,1.4453985552882065,0.22751940777446306,32.502840487596934,16551.875,165.0,16500.0,16599.0,42.0,2.0
R1,45.89783600876356,53.03857893984629,1.5715656954137385,875.5002772512739,4.00028264575528,14.937083707509624,0.8158465829396031,22.110106850059548,14.932868911870411,2.1338439482548237,0.34856279695039283,38.155506879892705,16650.8,166.0,16600.0,16699.0,42.0,3.0
R2,40.897663231665234,51.739185701089134,1.2744762338410947,658.5212838976895,3.000683547387137,14.23409438615049,0.6449716795454221,14.687444270133362,15.966426762657099,1.9115382984285556,0.18679430110530448,33.73344028672509,16646.083333333332,166.0,16600.0,16699.0,42.0,3.0
R3,36.599729134878906,55.89042282950144,1.0223866664072558,739.2580480692019,3.000979083471057,13.851137360782165,0.47032029472264353,21.972733132104246,13.549981548221087,1.4466233979915324,0.2245327659888016,32.502934465115146,16651.970588235294,166.0,16600.0,16699.0,42.0,3.0
R1,45.8983948208232,53.03901546291151,1.5748787428626903,875.5017963000184,3.998567231838449,14.935238053075988,0.8139671337597247,22.109964682181896,14.93016927344794,2.1357841563934348,0.35137463255912843,38.1573263762162,16748.756097560974,167.0,16700.0,16799.0,42.0,4.0
R2,40.89945073479226,51.73726149835158,1.2740475821909565,658.5198887498254,2.9979721110960345,14.233484968407058,0.6456336521668246,14.689612200085396,15.965328942563392,1.912822797308291,0.18693734490330224,33.736128248374875,16748.625,167.0,16700.0,16799.0,42.0,4.0
R3,36.59779961494493,55.88697396255799,1.0291633400651878,739.2570970230798,2.9978215360177263,13.850979276738782,0.468748804944287,21.971792557292652,13.54979945489269,1.4520977836762992,0.2243331652469248,32.502096797403915,16751.666666666668,167.0,16700.0,16799.0,42.0,4.0
R1,45.899924251082155,53.039658910999854,1.5757568989322417,875.5010590972558,4.001035419511506,14.939066641032113,0.8153013014926843,22.107238347439218,14.932978428638611,2.1362718363246422,0.3482057213410718,38.155155617435106,16847.647058823528,168.0,16800.0,16899.0,43.0,1.0
R2,40.90179417610809,51.74236945395424,1.2705401122272686,658.5201612110588,3.0010346776922208,14.233452820638664,0.6446146086417465,14.690571861175124,15.967192876944193,1.9109538769583896,0.18553761173409478,33.73442297184838,16853.484848484848,168.0,16800.0,16899.0,43.0,1.0
R3,36.59954877164323,55.888004323374545,1.0235162388624244,739.2547865627159,2.9988944073317843,13.847857918796283,0.4708291017829657,21.975181347887247,13.55155404932866,1.4457675668681496,0.22391188114229674,32.502162536876746,16847.424242424244,168.0,16800.0,16899.0,43.0,1.0
R1,45.89610401077741,53.03945225414401,1.5759140164463485,875.4997787015349,4.001036960026403,14.932076269721618,0.8175953068689542,22.112460269790063,14.932713165585387,2.136029257303856,0.34590036154387405,38.15006828964832,16950.92,169.0,16900.0,16999.0,43.0,2.0
R2,40.900160555015546,51.73966612201021,1.273601956526186,658.5171639946518,2.9999991434112725,14.234260028481206,0.6418143558358924,14.69121525635823,15.965504539010704,1.91368686427128,0.18498682865397678,33.735358660141074,16948.15,169.0,16900.0,16999.0,43.0,2.0
R3,36.60219982642998,55.891610659851835,1.0226924898900551,739.2556929005083,3.0020485417921106,13.852906777302822,0.4694775339060583,21.97220677625339,13.551406165332923,1.4436746442795008,0.22574069275383726,32.50185898118378,16950.02857142857,169.0,16900.0,16999.0,43.0,2.0
R1,45.89966820542065,53.04173948380685,1.5735921040535987,875.4998968072651,3.9995276222872906,14.937630917969885,0.816015796456515,22.107985987569748,14.936485312498093,2.1386203879840378,0.35097134169530714,38.152611986158576,17052.884615384617,170.0,17000.0,17099.0,43.0,3.0
R2,40.90049098446004,51.73800845621949,1.2731265235806444,658.5192416609359,3.0015382770438683,14.229564505011023,0.6436424117580456,14.690023612945284,15.966655726668174,1.9113701292926137,0.18617115140842647,33.73412588537718,17049.41176470588,170.0,17000.0,17099.0,43.0,3.0
R3,36.60133953891216,55.8878251582741,1.0238053997568017,739.2563814498737,2.999465521259585,13.850166324208534,0.46999409280910376,21.970367824786674,13.550582512865555,1.4463147102876541,0.22832294363271854,32.50178638802025,17047.375,170.0,17000.0,17099.0,43.0,3.0
R1,45.89634317317866,53.041554253125774,1.5711150525098942,875.4994586194528,4.001878592008253,14.934478581941955,0.8121669458176634,22.112757675224703,14.936626080359135,2.1351149703344037,0.3491455186878532,38.155217665710815,17150.83870967742,171.0,17100.0,17199.0,43.0,4.0
R2,40.89581456157908,51.74012508233612,1.268914637106847,658.5160685771651,3.0008077687191177,14.23168059394398,0.6456092669516161,14.689023714349254,15.965766348664827,1.9121124197362043,0.18876572998166113,33.73446030120387,17148.322580645163,171.0,17100.0,17199.0,43.0,4.0
R3,36.60042075857323,55.89052061940496,1.0227999246498178,739.2578904111637,2.998412819798198,13.849810539194475,0.4672205745006538,21.974679528263803,13.548961700706714,1.4450999382171699,0.22669868371530424,32.50661063469727,17149.36842105263,171.0,17100.0,17199.0,43.0,4.0
R1,45.9012135837737,53.039112149306916,1.5752477327855343,875.4998097702841,3.9990518485133726,14.935640150160035,0.8174282561552356,22.109328269689097,14.935417645871928,2.135350013865686,0.3507137946556468,38.15492429827897,17254.025,172.0,17200.0,17299.0,44.0,1.0
R2,40.899054573297775,51.74036898268682,1.2700015709231633,658.5203734140686,3.0016723194857775,14.233351579471737,0.6450379710851302,14.69021263640651,15.96533515797137,1.9142416045485295,0.18489185686007403,33.73107794609643,17252.30769230769,172.0,17200.0,17299.0,44.0,1.0
R3,36.59932803856652,55.88934909481289,1.0245254123259049,739.2597509489374,2.999885572342344,13.847122982966496,0.47130917019612656,21.97473446764774,13.549635929614496,1.4420017262518394,0.22650388305188096,32.50370097351641,17242.029411764706,172.0,17200.0,17299.0,44.0,1.0
R1,45.89919983722963,53.038080233914684,1.5723410174182118,875.5018213224632,4.00113474660525,14.938256701248584,0.8157693248042052,22.111183711574462,14.930558025356554,2.1383470207270063,0.3477231609887017,38.15460526719202,17346.529411764706,173.0,17300.0,17399.0,44.0,2.0
R2,40.900370048853816,51.741410093430865,1.2724685707454646,658.5186899491697,2.998583053454792,14.234723346483191,0.6464929950210958,14.68997734618188,15.965881526481844,1.9137871543703207,0.1836169609676178,33.73414226397701,17351.513513513513,173.0,17300.0,17399.0,44.0,2.0
R3,36.60196063853443,55.892015661423784,1.0234738625023843,739.2557925722983,3.0004824904215615,13.847192300987428,0.4693208312812214,21.971055087276678,13.55258191767761,1.4457441235166635,0.22526142285793635,32.502021387191355,17350.41379310345,173.0,17300.0,17399.0,44.0,2.0
R1,45.899347554963114,53.03942809998334,1.5733207281097412,875.5048412802854,4.001405659277416,14.934151770063142,0.8140326671882337,22.10723029884852,14.937138362043692,2.133586536458871,0.3513259188033934,38.15345739623089,17457.333333333332,174.0,17400.0,17499.0,44.0,3.0
R2,40.899304117515065,51.737002898559155,1.2729885216482248,658.5200809776871,3.001780304166946,14.235187696924516,0.6455858331917911,14.689340979259342,15.968698726809286,1.910286851959051,0.18853737418954364,33.736710220421216,17443.41176470588,174.0,17400.0,17499.0,44.0,3.0
R3,36.598980780385425,55.89022076252871,1.023521099638997,739.2567250463218,2.996044443779813,13.849774304059274,0.47122053871175174,21.97042948836996,13.548974509240036,1.443543527575161,0.22615220421476612,32.504186119695156,17447.939393939392,174.0,17400.0,17499.0,44.0,3.0
R1,45.900570319497305,53.03912687977213,1.5720162567926317,875.5020415231139,3.9984215449417118,14.937205669288856,0.809717641136828,22.10940660842902,14.935029452508044,2.136607118379463,0.3482273921317705,38.15371309281017,17551.333333333332,175.0,17500.0,17599.0,44.0,4.0
R2,40.898568020029046,51.73844600435278,1.2726918407895313,658.517765621221,2.997978049246451,14.235683171067967,0.6477814736676916,14.690552204559864,15.96422931046493,1.912106162845123,0.18999129866198383,33.7345442831863,17552.676470588234,175.0,17500.0,17599.0,44.0,4.0
R3,36.60225465019269,55.89046869024061,1.022316980792615,739.2560100462692,2.996825833451492,13.854241016978538,0.47007481376762367,21.973646418623765,13.549010950757772,1.4461055539457506,0.22522623003062994,32.5012790498797,17544.972222222223,175.0,17500.0,17599.0,44.0,4.0
R1,45.90139494620181,53.04029583359257,1.5740313833576836,875.5001134724014,3.9991204406551413,14.935558781747371,0.816405507806468,22.10636039853479,14.933815853593753,2.1377340631810373,0.3464757698394883,38.15487972458915,17647.53125,176.0,17600.0,17699.0,45.0,1.0
R2,40.90321585057637,51.73704156965554,1.2729353754792283,658.5185480244786,3.000728258597922,14.231557610376308,0.6458143993870379,14.685988073739964,15.965027316892924,1.9107685022020817,0.18854173238862182,33.733921662931884,17650.58064516129,176.0,17600.0,17699.0,45.0,1.0
R3,36.60191653062224,55.88943633203091,1.0218196002826367,739.2572083927151,3.0026030305503597,13.847481277982647,0.4676585606362983,21.97167621757652,13.550947809606726,1.4472748214733255,0.22601218849812055,32.50306973131076,17650.297297297297,176.0,17600.0,17699.0,45.0,1.0
R1,45.900672723680366,53.038878395025044,1.5735320488946762,875.5013016084192,4.001023292541287,14.933027790297894,0.817246949190955,22.110792138954498,14.93432346395015,2.136974795794569,0.3493320008059881,38.15295778109882,17749.3125,177.0,17700.0,17799.0,45.0,2.0
R2,40.900728483500295,51.73743532957519,1.2725215653750248,658.5180501203923,3.0002273021820494,14.231937249574125,0.6460357878578139,14.689573579956468,15.966690600257888,1.9112260848846718,0.18696872510422477,33.73223943902526,17746.657894736843,177.0,17700.0,17799.0,45.0,2.0
R3,36.59866869567777,55.89065665673012,1.0277778383988059,739.2544768469354,2.99681228321075,13.850466315194167,0.4695240082949216,21.9746134570924,13.545814483352018,1.443237263442933,0.2248874511160924,32.50358440984903,17753.3,177.0,17700.0,17799.0,45.0,2.0
R1,45.900344915392,53.041940831692074,1.5744536168407242,875.5034172197004,4.0009541526932,14.935802606805094,0.815421802239,22.107347814741285,14.934000367752711,2.134452262308429,0.35173764237107297,38.151987642607665,17854.83870967742,178.0,17800.0,17899.0,45.0,3.0
R2,40.90022782805694,51.737710955584696,1.2716932380541006,658.5189925192542,2.998872483431713,14.233537211603045,0.6469580099991081,14.68996949390965,15.965132368087081,1.9143716997482276,0.1866906757648056,33.73409955833634,17849.685714285715,178.0,17800.0,17899.0,45.0,3.0
R3,36.5982414206275,55.88907139554741,1.024911060545726,739.2571031668846,3.00107376126667,13.849267438495161,0.46990736373996955,21.969252658786296,13.550872818204914,1.4416525461290632,0.2241343724669093,32.50159246585577,17844.441176470587,178.0,17800.0,17899.0,45.0,3.0
R1,45.899579961909026,53.04188448698255,1.574097390003769,875.501777931985,3.9997440259938086,14.933986926599038,0.8127846054867637,22.10644506661951,14.935424270214968,2.132791512365464,0.3489441139064803,38.153462701077764,17942.0,179.0,17900.0,17999.0,45.0,4.0
R2,40.90118865253549,51.73893133681139,1.2718889540028702,658.5179842362022,2.9974812552588554,14.232945512957098,0.6446583582162911,14.689609663095137,15.96760894452251,1.9122767532564513,0.1853868083195078,33.732721068343956,17955.84375,179.0,17900.0,17999.0,45.0,4.0
R3,36.59881785836281,55.89032365214638,1.0201035406857584,739.2550153078473,3.0014240215310393,13.848764494545154,0.46755521696122404,21.97087119696619,13.548857337926307,1.4463245186912286,0.22212249487891803,32.50102086351233,17949.871794871793,179.0,17900.0,17999.0,45.0,4.0
R1,45.89592001128958,53.03903239660668,1.5713030781147863,875.5004110779165,3.998803199744494,14.936223895157902,0.8135582923491915,22.107680543712338,14.932374790459415,2.1355169006857224,0.34795519857874224,38.1552895254727,18046.151515151516,180.0,18000.0,18099.0,46.0,1.0
R2,40.90054175997895,51.74012255928024,1.273158293575125,658.5179482152406,2.9986122917450304,14.2317685982405,0.6432922315734737,14.6892164988746,15.965905624743717,1.9108994369516066,0.18700516802617193,33.734612306067696,18044.36111111111,180.0,18000.0,18099.0,46.0,1.0
R3,36.598962499636166,55.89513012584947,1.023301686477014,739.2552390615948,3.00278145162028,13.84910810899246,0.468853301876922,21.972792640803846,13.54967096438033,1.4456250044993368,0.2245228990015158,32.50114942040471,18059.032258064515,180.0,18000.0,18099.0,46.0,1.0
R1,45.902869554680365,53.04159646261903,1.5766227912013355,875.5021237601472,4.000710401749703,14.93881285327457,0.8130974680743361,22.10953372315536,14.931901383649915,2.137045106243204,0.34668742906845346,38.154354029557865,18154.260869565216,181.0,18100.0,18199.0,46.0,2.0
R2,40.89658247062836,51.73672343345734,1.2714693884455264,658.5170855493535,2.9977528914535445,14.232974725877156,0.6459071378961775,14.685883739090148,15.965326081753059,1.9116285281244334,0.18554676191218566,33.733808151794896,18148.352941176472,181.0,18100.0,18199.0,46.0,2.0
R3,36.60133279334391,55.89190709167171,1.0273489838031815,739.2556286118063,2.998327763138839,13.851244002637221,0.46865366876431885,21.97305881297629,13.54927293086764,1.4435250388914274,0.22441597541927066,32.50533364471094,18147.86046511628,181.0,18100.0,18199.0,46.0,2.0
R1,45.90119464047544,53.03965147859592,1.574235201289917,875.499440100548,3.9983564577412327,14.936110044641211,0.814899088564789,22.106984153457937,14.936550786890082,2.1365253969987976,0.3497350138205895,38.15633503516674,18253.605263157893,182.0,18200.0,18299.0,46.0,3.0
R2,40.89888867104104,51.74096537193096,1.2754692680470612,658.5133913634279,3.0018366083743278,14.237015370090193,0.6457888815699803,14.687821005090088,15.965366388568476,1.913044876917608,0.1865239624851445,33.73423486247267,18248.46875,182.0,18200.0,18299.0,46.0,3.0
R3,36.6001276361733,55.8876831774311,1.0226618266735288,739.2561974102117,2.9997262954526827,13.851331013953258,0.47010299844238024,21.97248948963784,13.54944071158577,1.4486401464734047,0.22675238781929108,32.502146100424376,18245.4,182.0,18200.0,18299.0,46.0,3.0
R1,45.8992997069967,53.04059093769344,1.575405790972347,875.5023658997073,3.9996095703129844,14.938856171370817,0.8121898854964082,22.10611510446958,14.936441432270218,2.1346074931678776,0.3475415206029567,38.157115997918,18343.03448275862,183.0,18300.0,18399.0,46.0,4.0
R2,40.90050303992028,51.738772872989664,1.2733122756818296,658.5195430265549,2.9989636964961766,14.229489703477709,0.6458675772540547,14.689907866913638,15.96613596057718,1.912099018877062,0.186317645109233,33.73233956697556,18347.054054054053,183.0,18300.0,18399.0,46.0,4.0
R3,36.59917724038043,55.889155607804526,1.0231626483851328,739.2536999528846,3.002627599487969,13.851146754244082,0.4685906731022849,21.974849610891336,13.548890164234075,1.4440726806304471,0.22388339274899027,32.49831634176751,18357.676470588234,183.0,18300.0,18399.0,46.0,4.0
